method,ppdu_dist,N,W_eff,seed,visit,successes,oracle_successes,efficiency,useful_slots,W_eff_utilization,viable_slots_wasted,collision_rate,tau_rmse,false_trigger_rate
and,uniform,10,100,456,1000,9.01,9.874,0.9128734126984067,66.562,0.6656199999999999,12.258,0.42431923771992874,0.0,0.0
pnd,uniform,10,100,456,1000,9.776,9.874,0.9907924603174584,72.547,0.7254699999999994,10.565,0.19781699033557323,0.0,0.0
oracle,uniform,10,100,456,1000,9.869,9.874,1.000405158730157,73.442,0.7344199999999994,6.96,0.23782612198492697,0.0,0.0
dcf_self_excl,uniform,10,100,789,1000,8.528,9.861,0.8653138888888833,63.209,0.6320900000000006,28.123,0.09474762083545599,0.0,0.0
ema_ad_low,uniform,10,100,789,1000,9.546,9.861,0.9685972222222183,70.941,0.7094100000000012,18.079,0.09449268982337174,0.17854008416212236,1.8526816907070855
consec_L2,uniform,10,100,789,1000,9.46,9.861,0.9596055555555522,70.167,0.7016700000000003,19.102,0.08701671938032886,0.16019346883947005,1.7147343342206423
and,uniform,10,100,789,1000,8.928,9.861,0.9054638888888821,66.055,0.6605500000000003,12.7,0.42015824645801475,0.0,0.0
pnd,uniform,10,100,789,1000,9.767,9.861,0.9912222222222201,72.657,0.7265700000000007,10.466,0.198153787400049,0.0,0.0
oracle,uniform,10,100,789,1000,9.866,9.861,1.0015805555555537,73.513,0.7351300000000003,7.038,0.24088690944372376,0.0,0.0
dcf_self_excl,uniform,10,100,1234,1000,8.48,9.864,0.8600472222222172,63.451,0.6345099999999995,27.947,0.09517759688786628,0.0,0.0
ema_ad_low,uniform,10,100,1234,1000,9.521,9.864,0.9658333333333288,71.304,0.7130399999999997,18.243,0.09345346992343977,0.17816371133193457,1.8396313295264681
consec_L2,uniform,10,100,1234,1000,9.385,9.864,0.9516916666666623,70.254,0.7025399999999992,19.148,0.08891989943019825,0.15654987018791686,1.7417100369304717
and,uniform,10,100,1234,1000,8.925,9.864,0.9052277777777707,66.757,0.66757,12.169,0.4270990495894192,0.0,0.0
pnd,uniform,10,100,1234,1000,9.766,9.864,0.9906638888888863,73.279,0.7327899999999997,10.4,0.19395883782080203,0.0,0.0
oracle,uniform,10,100,1234,1000,9.857,9.864,1.000299999999998,74.07,0.7406999999999992,7.118,0.24250891674028432,0.0,0.0
dcf_self_excl,uniform,10,200,42,1000,9.985,10.0,0.9984999999999997,75.09,0.3754500000000006,43.23,0.0708441937500538,0.0,0.0
ema_ad_low,uniform,10,200,42,1000,10.0,10.0,1.0,75.219,0.37609500000000046,19.59,0.09183557827681667,0.19390106335725962,1.8282795358991213
consec_L2,uniform,10,200,42,1000,10.0,10.0,1.0,75.219,0.37609500000000046,20.158,0.08388320269937988,0.175399774789877,1.630464375407383
and,uniform,10,200,42,1000,10.0,10.0,1.0,75.219,0.37609500000000046,17.759,0.36499357314619135,0.0,0.0
pnd,uniform,10,200,42,1000,10.0,10.0,1.0,75.219,0.37609500000000046,10.574,0.19095510464495152,0.0,0.0
oracle,uniform,10,200,42,1000,10.0,10.0,1.0,75.219,0.37609500000000046,7.092,0.23328096962347292,0.0,0.0
dcf_self_excl,uniform,10,200,123,1000,9.988,10.0,0.9987999999999999,75.124,0.3756199999999999,42.769,0.0712579646972424,0.0,0.0
ema_ad_low,uniform,10,200,123,1000,10.0,10.0,1.0,75.209,0.37604499999999985,19.738,0.09003940651133173,0.1974934356264087,1.8237383330889259
consec_L2,uniform,10,200,123,1000,10.0,10.0,1.0,75.209,0.37604499999999985,20.337,0.08320802401941467,0.17432944117401894,1.6463668902870532
and,uniform,10,200,123,1000,10.0,10.0,1.0,75.209,0.37604499999999985,18.192,0.3661912499670137,0.0,0.0
pnd,uniform,10,200,123,1000,10.0,10.0,1.0,75.209,0.37604499999999985,10.803,0.19468813494070772,0.0,0.0
oracle,uniform,10,200,123,1000,10.0,10.0,1.0,75.209,0.37604499999999985,7.19,0.2377771467515217,0.0,0.0
dcf_self_excl,uniform,10,200,456,1000,9.983,10.0,0.9982999999999997,74.463,0.3723149999999999,43.148,0.07105165061250097,0.0,0.0
ema_ad_low,uniform,10,200,456,1000,10.0,10.0,1.0,74.614,0.37306999999999996,19.539,0.08895166584484551,0.19630175497633237,1.8186675745619811
consec_L2,uniform,10,200,456,1000,10.0,10.0,1.0,74.614,0.37306999999999996,20.187,0.08357759156454476,0.17690277799460394,1.625677735197513
and,uniform,10,200,456,1000,9.999,10.0,0.9999,74.608,0.3730399999999999,17.907,0.3695832269698701,0.0,0.0
pnd,uniform,10,200,456,1000,10.0,10.0,1.0,74.614,0.37306999999999996,10.828,0.1939725282434036,0.0,0.0
oracle,uniform,10,200,456,1000,10.0,10.0,1.0,74.614,0.37306999999999996,6.98,0.2367401182214862,0.0,0.0
dcf_self_excl,uniform,10,200,789,1000,9.994,10.0,0.9994,74.71,0.37355000000000055,42.09,0.07147146684554836,0.0,0.0
ema_ad_low,uniform,10,200,789,1000,10.0,10.0,1.0,74.751,0.3737550000000005,19.464,0.08924367099534233,0.19755141419114972,1.7933701514599532
consec_L2,uniform,10,200,789,1000,10.0,10.0,1.0,74.751,0.3737550000000005,20.276,0.08303507464931163,0.17431747828481153,1.6546867254295046
and,uniform,10,200,789,1000,10.0,10.0,1.0,74.751,0.3737550000000005,18.861,0.361977403454934,0.0,0.0
pnd,uniform,10,200,789,1000,10.0,10.0,1.0,74.751,0.3737550000000005,10.683,0.1946843164702534,0.0,0.0
oracle,uniform,10,200,789,1000,10.0,10.0,1.0,74.751,0.3737550000000005,7.057,0.23986354033364582,0.0,0.0
dcf_self_excl,uniform,10,200,1234,1000,9.985,10.0,0.9984999999999998,75.287,0.3764350000000001,43.027,0.0711487211496717,0.0,0.0
ema_ad_low,uniform,10,200,1234,1000,10.0,10.0,1.0,75.401,0.3770050000000001,19.583,0.08837363204832,0.19639160562740565,1.7858133833939427
consec_L2,uniform,10,200,1234,1000,10.0,10.0,1.0,75.401,0.3770050000000001,20.528,0.08410549073407048,0.1733798532950191,1.6709937322045338
and,uniform,10,200,1234,1000,9.998,10.0,0.9997999999999999,75.385,0.37692500000000007,18.448,0.36703980053530855,0.0,0.0
pnd,uniform,10,200,1234,1000,9.998,10.0,0.9997999999999999,75.384,0.3769200000000001,10.71,0.19066624124649237,0.0,0.0
oracle,uniform,10,200,1234,1000,10.0,10.0,1.0,75.401,0.3770050000000001,7.14,0.24124666046519014,0.0,0.0
dcf_self_excl,uniform,20,20,42,1000,1.862,2.436,0.8213999999999988,12.406,0.6202999999999993,5.032,0.11269011960261997,0.0,0.0
ema_ad_low,uniform,20,20,42,1000,2.109,2.436,0.9347499999999971,14.048,0.7023999999999997,3.379,0.150343725718726,0.058901261649903384,3.0874240800865804
consec_L2,uniform,20,20,42,1000,2.033,2.436,0.9016499999999982,13.473,0.6736499999999994,4.14,0.1151229686979692,0.06392494190158868,1.788815610778111
and,uniform,20,20,42,1000,1.052,2.436,0.4650666666666653,5.163,0.25815000000000016,0.606,0.8822595549874983,0.0,0.0
pnd,uniform,20,20,42,1000,2.136,2.436,0.9375833333333308,14.063,0.7031499999999988,3.172,0.17035488971812487,0.0,0.0
oracle,uniform,20,20,42,1000,2.51,2.436,1.1112833333333316,15.44,0.7719999999999996,2.071,0.22638339022089043,0.0,0.0
dcf_self_excl,uniform,20,20,123,1000,1.855,2.431,0.8204999999999982,12.297,0.6148500000000006,5.073,0.11686048673548713,0.0,0.0
ema_ad_low,uniform,20,20,123,1000,2.099,2.431,0.9324999999999976,14.054,0.7027000000000007,3.381,0.14990850815850845,0.057657366193277895,3.148675692363192
consec_L2,uniform,20,20,123,1000,2.003,2.431,0.8882499999999982,13.625,0.6812500000000004,3.936,0.11888969208895724,0.06491391043583847,1.6895526545350077
and,uniform,20,20,123,1000,1.096,2.431,0.48549999999999865,5.31,0.2655000000000003,0.577,0.8802662270735809,0.0,0.0
pnd,uniform,20,20,123,1000,2.143,2.431,0.948333333333331,14.269,0.7134500000000006,3.006,0.17704478160728146,0.0,0.0
oracle,uniform,20,20,123,1000,2.468,2.431,1.093666666666665,15.344,0.7671999999999998,2.112,0.22744992507492498,0.0,0.0
dcf_self_excl,uniform,20,20,456,1000,1.868,2.454,0.8268333333333316,12.336,0.6168000000000008,5.023,0.11907239288489324,0.0,0.0
ema_ad_low,uniform,20,20,456,1000,2.123,2.454,0.9379166666666634,13.954,0.6977,3.412,0.15114450688200715,0.059650260204529994,3.1251148407148426
consec_L2,uniform,20,20,456,1000,1.989,2.454,0.8829166666666644,13.273,0.6636500000000006,4.235,0.12174577505827561,0.0641711379473247,1.8596209582084593
and,uniform,20,20,456,1000,1.05,2.454,0.46766666666666545,5.083,0.25415000000000065,0.593,0.8845708323539226,0.0,0.0
pnd,uniform,20,20,456,1000,2.168,2.454,0.9597499999999975,14.21,0.7105000000000002,3.057,0.175210656010656,0.0,0.0
oracle,uniform,20,20,456,1000,2.475,2.454,1.1004999999999983,15.408,0.7704000000000005,2.007,0.22657637362637342,0.0,0.0
dcf_self_excl,uniform,20,20,789,1000,1.89,2.452,0.8363833333333315,12.573,0.6286500000000009,4.902,0.11214824228059554,0.0,0.0
ema_ad_low,uniform,20,20,789,1000,2.107,2.452,0.9353833333333302,14.09,0.7044999999999999,3.313,0.1486480408480409,0.05721627634279374,3.2227891469641454
consec_L2,uniform,20,20,789,1000,2.027,2.452,0.8998166666666645,13.574,0.6787,4.029,0.11449555844482348,0.06363040676783002,1.7342834469452122
and,uniform,20,20,789,1000,1.088,2.452,0.4799333333333321,5.273,0.2636500000000001,0.597,0.8799675367932727,0.0,0.0
pnd,uniform,20,20,789,1000,2.171,2.452,0.9645833333333299,14.15,0.7075000000000007,3.077,0.18139372710622734,0.0,0.0
oracle,uniform,20,20,789,1000,2.446,2.452,1.0868333333333313,15.298,0.7648999999999989,2.059,0.23487318792318826,0.0,0.0
dcf_self_excl,uniform,20,20,1234,1000,1.876,2.436,0.8266833333333319,12.432,0.6216000000000005,4.989,0.11432834069525272,0.0,0.0
ema_ad_low,uniform,20,20,1234,1000,2.132,2.436,0.9398833333333314,14.225,0.7112500000000007,3.258,0.14774727837521984,0.05836359958400354,3.1617958965870696
consec_L2,uniform,20,20,1234,1000,1.997,2.436,0.8835499999999983,13.478,0.6739000000000002,4.096,0.11583946315122846,0.0653035550362304,1.7337252742355675
and,uniform,20,20,1234,1000,1.074,2.436,0.4761833333333318,5.349,0.2674500000000003,0.601,0.8807998286027708,0.0,0.0
pnd,uniform,20,20,1234,1000,2.182,2.436,0.9634166666666641,14.159,0.70795,3.082,0.17690262939674695,0.0,0.0
oracle,uniform,20,20,1234,1000,2.448,2.436,1.0864999999999987,15.404,0.7701999999999999,2.085,0.22453113553113527,0.0,0.0
dcf_self_excl,uniform,20,50,42,1000,4.646,5.695,0.8361936507936497,33.308,0.6661600000000001,11.827,0.15488045077666415,0.0,0.0
ema_ad_low,uniform,20,50,42,1000,5.281,5.695,0.9502154761904771,38.104,0.7620800000000001,7.606,0.16517614652064977,0.04521353221250283,3.2624403857361735
consec_L2,uniform,20,50,42,1000,5.042,5.695,0.9077059523809519,36.241,0.7248200000000007,9.935,0.12130112589768913,0.05123312524627127,3.7494437303791264
and,uniform,20,50,42,1000,2.991,5.695,0.5385948412698426,20.227,0.4045399999999995,1.774,0.8469593436483837,0.0,0.0
pnd,uniform,20,50,42,1000,5.377,5.695,0.9675595238095248,38.657,0.7731399999999993,6.051,0.23653921661388463,0.0,0.0
oracle,uniform,20,50,42,1000,5.755,5.695,1.0375218253968281,40.074,0.8014799999999994,5.124,0.24646859793728806,0.0,0.0
dcf_self_excl,uniform,20,50,123,1000,4.609,5.719,0.8257214285714273,33.214,0.6642799999999994,11.953,0.15349406628366338,0.0,0.0
ema_ad_low,uniform,20,50,123,1000,5.22,5.719,0.9357464285714274,37.995,0.7599000000000017,7.686,0.16386938641975676,0.04441258177515849,3.405324298676573
consec_L2,uniform,20,50,123,1000,4.994,5.719,0.895786904761901,36.359,0.7271800000000004,9.853,0.12056084452566983,0.051414856350562026,3.7497640107234176
and,uniform,20,50,123,1000,3.012,5.719,0.5399746031746048,20.471,0.40941999999999923,1.813,0.8438883444508691,0.0,0.0
pnd,uniform,20,50,123,1000,5.378,5.719,0.9633194444444448,38.699,0.7739799999999993,5.992,0.23614036335309432,0.0,0.0
oracle,uniform,20,50,123,1000,5.722,5.719,1.0254567460317474,39.968,0.7993600000000003,5.197,0.24622321061091812,0.0,0.0
dcf_self_excl,uniform,20,50,456,1000,4.625,5.741,0.8271499999999973,33.174,0.6634800000000007,11.952,0.15705188136030623,0.0,0.0
ema_ad_low,uniform,20,50,456,1000,5.336,5.741,0.9534099206349198,37.825,0.7564999999999994,7.789,0.16624066396576098,0.04511704585802794,3.244339617197543
consec_L2,uniform,20,50,456,1000,5.008,5.741,0.8971853174603153,36.156,0.7231199999999998,10.005,0.12431312744584157,0.04956492666984344,3.8495606697270364
and,uniform,20,50,456,1000,3.039,5.741,0.5450702380952399,20.349,0.40697999999999956,1.821,0.8438758390712778,0.0,0.0
pnd,uniform,20,50,456,1000,5.368,5.741,0.96015873015873,38.31,0.7662000000000008,6.237,0.23965218335455443,0.0,0.0
oracle,uniform,20,50,456,1000,5.765,5.741,1.0321853174603184,40.147,0.8029399999999989,5.052,0.24619074539452115,0.0,0.0
dcf_self_excl,uniform,20,50,789,1000,4.639,5.759,0.8280650793650758,33.357,0.66714,11.857,0.15378438789708604,0.0,0.0
ema_ad_low,uniform,20,50,789,1000,5.279,5.759,0.9395944444444423,38.143,0.7628599999999995,7.606,0.16566847165823811,0.04451668222061646,3.268551653849939
consec_L2,uniform,20,50,789,1000,5.06,5.759,0.9028571428571432,36.581,0.7316199999999987,9.72,0.1193560029818428,0.04986911374377996,3.7145731796078842
and,uniform,20,50,789,1000,3.046,5.759,0.544006746031747,20.62,0.412399999999999,1.783,0.8429624571566786,0.0,0.0
pnd,uniform,20,50,789,1000,5.378,5.759,0.958987698412699,38.674,0.7734800000000012,5.985,0.23893999007251993,0.0,0.0
oracle,uniform,20,50,789,1000,5.776,5.759,1.0298412698412716,40.095,0.8018999999999998,5.065,0.2509122839016679,0.0,0.0
dcf_self_excl,uniform,20,50,1234,1000,4.609,5.726,0.8237972222222204,33.186,0.6637200000000008,11.897,0.15754804081286417,0.0,0.0
ema_ad_low,uniform,20,50,1234,1000,5.249,5.726,0.9376531746031743,37.992,0.75984,7.716,0.163561492217273,0.044951461470522786,3.32598338078333
consec_L2,uniform,20,50,1234,1000,5.01,5.726,0.8965698412698411,36.028,0.7205600000000006,10.143,0.12123448056385466,0.05164656002567782,3.773656323789691
and,uniform,20,50,1234,1000,3.004,5.726,0.5374873015873024,20.604,0.4120799999999992,1.739,0.8454925628187485,0.0,0.0
pnd,uniform,20,50,1234,1000,5.389,5.726,0.9637123015873023,38.393,0.7678600000000004,6.204,0.23879369419313468,0.0,0.0
oracle,uniform,20,50,1234,1000,5.685,5.726,1.0174666666666672,39.985,0.7996999999999999,5.174,0.2492488030439526,0.0,0.0
dcf_self_excl,uniform,20,100,42,1000,9.011,11.182,0.8141368881118884,66.334,0.6633399999999998,25.23,0.15867116041786708,0.0,0.0
ema_ad_low,uniform,20,100,42,1000,10.555,11.182,0.9533666847041841,77.505,0.77505,15.765,0.1505481130885199,0.04539900761222315,4.536881606588854
consec_L2,uniform,20,100,42,1000,10.017,11.182,0.9047793331668332,73.954,0.7395400000000003,20.176,0.11469664786799118,0.051252671057649024,4.30225599647318
and,uniform,20,100,42,1000,7.825,11.182,0.7067092948717962,56.886,0.5688600000000006,4.152,0.7544884226531142,0.0,0.0
pnd,uniform,20,100,42,1000,10.794,11.182,0.9740021991896987,79.083,0.7908299999999999,11.269,0.2556329408681408,0.0,0.0
oracle,uniform,20,100,42,1000,11.207,11.182,1.0124530427905416,80.99,0.8098999999999987,10.279,0.2549200958878433,0.0,0.0
dcf_self_excl,uniform,20,100,123,1000,8.98,11.155,0.8134210816960833,66.597,0.66597,25.091,0.15757993417150437,0.0,0.0
ema_ad_low,uniform,20,100,123,1000,10.445,11.155,0.9458448357198349,77.456,0.7745599999999991,15.862,0.14968982329617211,0.045489818819391674,4.691855328129671
consec_L2,uniform,20,100,123,1000,10.02,11.155,0.9072020507270494,74.22,0.742200000000001,20.001,0.11362274951814372,0.05073615638758445,4.32292034069336
and,uniform,20,100,123,1000,7.894,11.155,0.7149703019203032,57.431,0.574309999999999,4.165,0.7502648117934986,0.0,0.0
pnd,uniform,20,100,123,1000,10.778,11.155,0.9754806055056043,79.478,0.7947799999999993,11.035,0.2541777578116125,0.0,0.0
oracle,uniform,20,100,123,1000,11.193,11.155,1.0134342823842821,81.31,0.8131000000000003,10.002,0.25462224673997197,0.0,0.0
dcf_self_excl,uniform,20,100,456,1000,9.012,11.297,0.8057145188145199,66.414,0.6641400000000005,25.158,0.15881407089522814,0.0,0.0
ema_ad_low,uniform,20,100,456,1000,10.572,11.297,0.943566393328892,76.987,0.7698699999999993,16.188,0.1521108011781202,0.04628466478403488,4.638897882631403
consec_L2,uniform,20,100,456,1000,10.107,11.297,0.9028810828060825,74.159,0.7415899999999994,20.067,0.11388326263754446,0.05045887989965621,4.342622642364608
and,uniform,20,100,456,1000,7.911,11.297,0.7069024142524157,56.854,0.5685399999999999,4.339,0.7493124361200668,0.0,0.0
pnd,uniform,20,100,456,1000,10.797,11.297,0.9643113705738706,78.693,0.7869299999999986,11.439,0.2589641333023115,0.0,0.0
oracle,uniform,20,100,456,1000,11.243,11.297,1.0040779470529462,81.468,0.8146800000000004,9.893,0.2558073270364497,0.0,0.0
dcf_self_excl,uniform,20,100,789,1000,9.005,11.19,0.8133489857364868,66.396,0.6639599999999988,25.226,0.15752365056942966,0.0,0.0
ema_ad_low,uniform,20,100,789,1000,10.512,11.19,0.9482808316683302,77.415,0.7741499999999992,15.825,0.15200305341634038,0.044206464472389816,4.638297673936675
consec_L2,uniform,20,100,789,1000,10.109,11.19,0.9119060231435218,74.558,0.7455799999999996,19.743,0.11239256690336416,0.05141452564387694,4.224832603823852
and,uniform,20,100,789,1000,7.936,11.19,0.7154034743034762,57.5,0.574999999999999,4.153,0.749303878749844,0.0,0.0
pnd,uniform,20,100,789,1000,10.741,11.19,0.9685636363636346,79.131,0.7913099999999991,11.219,0.25774096661315277,0.0,0.0
oracle,uniform,20,100,789,1000,11.215,11.19,1.0113934398934383,81.246,0.8124599999999996,10.064,0.2564610459136479,0.0,0.0
dcf_self_excl,uniform,20,100,1234,1000,8.928,11.161,0.8086271783771793,66.117,0.6611700000000006,25.326,0.16230019393508435,0.0,0.0
ema_ad_low,uniform,20,100,1234,1000,10.498,11.161,0.9498951728826721,77.541,0.7754099999999986,15.801,0.14925451070591525,0.0448194706613534,4.624577082477683
consec_L2,uniform,20,100,1234,1000,10.119,11.161,0.9159381382506376,74.238,0.7423800000000005,20.014,0.11107676438633965,0.0520816276104405,4.261220127300745
and,uniform,20,100,1234,1000,7.868,11.161,0.7116103743478764,57.425,0.5742500000000009,4.082,0.7524665077199769,0.0,0.0
pnd,uniform,20,100,1234,1000,10.769,11.161,0.9741912851037848,79.31,0.7930999999999994,11.076,0.25622435966177437,0.0,0.0
oracle,uniform,20,100,1234,1000,11.152,11.161,1.0089527930402942,81.237,0.8123699999999996,9.983,0.2568190694968034,0.0,0.0
dcf_self_excl,uniform,20,200,42,1000,16.809,19.891,0.8451216718266267,125.887,0.6294350000000006,62.404,0.09288082441412464,0.0,0.0
ema_ad_low,uniform,20,200,42,1000,19.62,19.891,0.9865070691434491,147.038,0.7351900000000008,32.73,0.12342043691070134,0.09046638235540765,4.189615166631045
consec_L2,uniform,20,200,42,1000,19.228,19.891,0.9667149122807038,144.027,0.720135000000001,39.425,0.09836996276854217,0.08562665326240072,3.457026773408992
and,uniform,20,200,42,1000,17.477,19.891,0.8786755761953908,130.726,0.6536300000000003,21.33,0.5316301237250036,0.0,0.0
pnd,uniform,20,200,42,1000,19.792,19.891,0.995205607155144,148.53,0.7426500000000004,20.348,0.23525880440594077,0.0,0.0
oracle,uniform,20,200,42,1000,19.893,19.891,1.000367801857586,149.362,0.74681,16.567,0.2518412627078256,0.0,0.0
dcf_self_excl,uniform,20,200,123,1000,16.843,19.877,0.8474544203646378,126.654,0.6332700000000002,61.749,0.09227098627319721,0.0,0.0
ema_ad_low,uniform,20,200,123,1000,19.608,19.877,0.9865909743722072,147.492,0.7374599999999991,32.618,0.12523288369656105,0.08999511138577578,4.251371575888939
consec_L2,uniform,20,200,123,1000,19.213,19.877,0.9667015565875497,144.334,0.72167,39.368,0.0980693782216362,0.08465661507460234,3.456993846989486
and,uniform,20,200,123,1000,17.513,19.877,0.8810658969728251,131.491,0.6574549999999991,21.059,0.5286152133783828,0.0,0.0
pnd,uniform,20,200,123,1000,19.783,19.877,0.9955500472996228,149.034,0.7451699999999994,20.386,0.23531504536043885,0.0,0.0
oracle,uniform,20,200,123,1000,19.871,19.877,1.000031656346751,149.724,0.7486199999999994,16.387,0.25504216147041486,0.0,0.0
dcf_self_excl,uniform,20,200,456,1000,16.894,19.898,0.8490845373237013,126.008,0.6300400000000012,62.352,0.09171619005076978,0.0,0.0
ema_ad_low,uniform,20,200,456,1000,19.621,19.898,0.9861355349157227,146.261,0.7313050000000002,32.647,0.12686067362268366,0.08892826776055635,4.241253308975019
consec_L2,uniform,20,200,456,1000,19.247,19.898,0.9672660302717605,143.379,0.7168950000000011,39.58,0.09840650250014059,0.08618775561716663,3.450451678664909
