n_vis,n_nat,w_eff,access,alpha,candidate,c_idle,c_coll,seed,visits,A_vis,A_nat,coll_air,idle_slots,oh_air,epochs,n_idle,n_coll,n_solo_vis,n_solo_nat,tau_cv_sum,tau_cv_cnt
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,136,30,4743.0,6400.0,13671,386,0,843,386,244,79,134,6.196779802510226,799
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,137,30,4566.0,6228.0,14007,399,0,853,399,253,71,130,7.362847517519141,805
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,138,30,4445.0,6108.0,14264,383,0,840,383,262,69,126,6.470635922137458,800
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,139,30,3922.0,6500.0,14381,397,0,855,397,251,72,135,7.3181853508334616,831
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,140,30,5098.0,5577.0,14125,400,0,856,400,258,83,115,5.821650297201326,823
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,141,30,5015.0,6337.0,13460,388,0,855,388,250,85,132,6.095347375613198,815
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,142,30,5259.0,6692.0,12881,368,0,830,368,232,89,141,5.9139307943112405,788
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,143,30,4812.0,6239.0,13762,387,0,844,387,249,78,130,4.746289454967125,800
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,144,30,4112.0,6453.0,14244,391,0,847,391,255,67,134,6.161877993921944,808
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,145,30,5112.0,5601.0,14097,390,0,843,390,252,86,115,5.216750249866127,806
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,146,30,5068.0,5823.0,13912,397,0,862,397,258,85,122,5.723486722356596,821
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,147,30,4375.0,6476.0,13957,392,0,858,392,258,73,135,5.985105619031664,822
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,148,30,4868.0,7086.0,12857,389,0,855,389,238,81,147,6.188576062379213,816
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,149,30,4391.0,6174.0,14241,394,0,857,394,257,76,130,6.89756789289025,820
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,150,30,4434.0,6595.0,13791,380,0,844,380,254,72,138,5.629117653590468,793
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,151,30,4175.0,6446.0,14182,397,0,855,397,254,71,133,6.388386855014091,806
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,152,30,4325.0,5916.0,14552,407,0,867,407,264,74,122,6.686344707444221,817
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,153,30,3884.0,6055.0,14861,400,0,854,400,265,62,127,6.502530685402478,802
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,154,30,5072.0,5158.0,14566,404,0,860,404,263,84,109,6.1421768027741,814
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,155,30,4313.0,6931.0,13561,395,0,859,395,246,72,146,6.691374971876813,814
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,156,30,4691.0,6598.0,13523,388,0,851,388,248,75,140,6.795024897662566,807
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,157,30,4803.0,6790.0,13221,386,0,853,386,239,85,143,4.538567216683567,813
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,158,30,4155.0,5992.0,14664,389,0,849,389,269,68,123,5.57547555002505,801
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,159,30,4131.0,6438.0,14242,389,0,856,389,267,69,131,5.909821137594892,809
20,20,840,basic,0.1,oracle,1.4092547238427402,1.0886027574077382,160,30,4794.0,6574.0,13441,391,0,848,391,243,78,136,7.09654047202017,808
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,101,30,5536.0,2995.0,16375,294,0,709,294,255,94,66,157.19336120648825,652
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,102,30,6257.0,3626.0,15042,275,0,699,275,239,108,77,108.62580588413346,655
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,103,30,5499.0,2906.0,16505,290,0,694,290,257,84,63,139.79766706444184,646
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,104,30,5507.0,3264.0,16155,274,0,678,274,245,90,69,150.7247893218504,638
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,105,30,5037.0,3555.0,16314,294,0,712,294,255,86,77,144.5757767221861,659
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,106,30,4951.0,3497.0,16467,285,0,705,285,262,83,75,172.2126451106994,650
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,107,30,3959.0,3974.0,16969,298,0,721,298,271,66,86,194.94323361432848,672
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,108,30,5474.0,3439.0,16006,281,0,692,281,246,90,75,156.78107344000088,648
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,109,30,4990.0,3641.0,16275,294,0,713,294,258,81,80,152.82567941669362,662
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,110,30,5539.0,3551.0,15827,283,0,705,283,245,97,80,167.57743085808448,657
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,111,30,5189.0,3480.0,16241,290,0,706,290,252,86,78,144.4352457857421,664
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,112,30,6085.0,2914.0,15926,275,0,678,275,241,98,64,131.8381372057466,632
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,113,30,5350.0,3178.0,16383,289,0,715,289,261,96,69,148.89189028959768,668
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,114,30,5699.0,3560.0,15654,287,0,709,287,250,96,76,152.58240439992346,661
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,115,30,5919.0,3487.0,15523,271,0,677,271,236,95,75,133.29987023141706,639
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,116,30,5792.0,3099.0,16024,285,0,705,285,257,96,67,138.11570886725107,656
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,117,30,5249.0,3373.0,16299,279,0,700,279,254,91,76,155.90721430719148,647
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,118,30,5501.0,3215.0,16190,294,0,723,294,262,97,70,132.74395965569244,671
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,119,30,5460.0,3577.0,15891,272,0,686,272,249,89,76,165.80555288976157,640
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,120,30,4806.0,3454.0,16663,277,0,680,277,251,79,73,188.79929997875473,635
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,121,30,4676.0,4339.0,15914,271,0,691,271,246,82,92,176.75398390762717,644
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,122,30,5383.0,3934.0,15612,271,0,682,271,240,89,82,174.81486300564248,630
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,123,30,5511.0,3273.0,16128,288,0,705,288,252,95,70,154.4424088392991,655
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,124,30,5578.0,3050.0,16275,297,0,712,297,259,90,66,145.91832883634802,666
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,125,30,4564.0,3224.0,17119,293,0,714,293,267,81,73,145.7318724250302,675
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,126,30,5462.0,3246.0,16211,281,0,692,281,254,86,71,132.74494391215086,652
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,127,30,5133.0,3354.0,16435,278,0,687,278,251,86,72,157.7858482159901,655
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,128,30,5886.0,3299.0,15731,284,0,699,284,243,99,73,139.74315402781355,654
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,129,30,6308.0,3219.0,15402,271,0,683,271,238,101,73,135.31765568844642,632
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,130,30,4895.0,3616.0,16400,289,0,701,289,256,80,76,154.16887841934866,649
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,131,30,5353.0,4147.0,15416,284,0,704,284,240,89,91,150.3588907332287,657
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,132,30,5340.0,3915.0,15665,280,0,696,280,246,87,83,146.3934886876537,656
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,133,30,6548.0,3544.0,14849,259,0,666,259,227,102,78,135.2474767742021,613
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,134,30,5227.0,3168.0,16521,284,0,688,284,250,86,68,138.5695560927554,638
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,135,30,5407.0,3474.0,16034,285,0,698,285,249,88,76,139.01053577916636,645
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,136,30,5734.0,3708.0,15483,275,0,684,275,238,89,82,135.0763630999579,644
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,137,30,5640.0,3191.0,16079,290,0,706,290,250,92,74,135.47881543164357,653
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,138,30,5836.0,3618.0,15467,279,0,701,279,246,98,78,128.53234608648415,652
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,139,30,4046.0,3091.0,17755,308,0,715,308,272,68,67,171.57840637059945,667
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,140,30,5201.0,2834.0,16882,283,0,694,283,256,89,66,191.5267980470659,648
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,141,30,5899.0,3486.0,15531,284,0,708,284,250,101,73,136.99153066523252,655
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,142,30,5955.0,3416.0,15548,281,0,686,281,236,93,76,122.34975960845415,646
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,143,30,4898.0,3651.0,16381,270,0,668,270,246,77,75,163.15968446192323,630
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,144,30,4755.0,3287.0,16872,286,0,713,286,272,84,71,172.5587465822563,665
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,145,30,5146.0,4202.0,15567,285,0,708,285,249,86,88,153.61433704191268,649
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,146,30,5816.0,3669.0,15439,276,0,696,276,240,99,81,134.2237222898388,644
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,147,30,5393.0,3643.0,15901,263,0,660,263,237,82,78,144.62161635633862,607
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,148,30,5731.0,3882.0,15301,286,0,714,286,248,98,82,158.8097048630238,670
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,149,30,5771.0,3620.0,15534,275,0,682,275,240,91,76,165.53548984377198,641
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,150,30,6438.0,3327.0,15154,281,0,696,281,241,102,72,113.69285529827246,642
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,151,30,6406.0,3176.0,15347,271,0,677,271,234,103,69,129.44008044259635,634
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,152,30,5234.0,3975.0,15709,282,0,694,282,247,82,83,143.8483829350097,642
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,153,30,5671.0,3345.0,15901,283,0,687,283,246,89,69,115.01149742559373,636
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,154,30,5541.0,3698.0,15685,276,0,688,276,240,89,83,158.21055570874813,628
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,155,30,5631.0,3684.0,15608,277,0,694,277,242,95,80,127.92973141537219,644
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,156,30,5368.0,3623.0,15923,286,0,706,286,244,96,80,145.1527554294679,660
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,157,30,5866.0,2969.0,16079,286,0,695,286,251,93,65,162.82209942884765,650
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,158,30,5189.0,3324.0,16406,281,0,686,281,249,84,72,133.47180525960735,644
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,159,30,4778.0,3667.0,16475,280,0,691,280,247,84,80,141.32714857488742,641
20,20,840,basic,0.1,equilibrium_ratio,3.0344414320063993,2.380281819203252,160,30,5063.0,3530.0,16330,277,0,690,277,252,84,77,165.9200467303112,637
20,20,840,basic,0.2,current,1.2,1.2,101,30,1367.0,10134.0,13177,522,0,1019,522,263,21,213,5.127711487319899,973
20,20,840,basic,0.2,current,1.2,1.2,102,30,1945.0,9109.0,13619,527,0,1018,527,270,31,190,7.059575941348081,980
20,20,840,basic,0.2,current,1.2,1.2,103,30,1795.0,9814.0,13073,518,0,1007,518,257,27,205,7.176765339175902,966
20,20,840,basic,0.2,current,1.2,1.2,104,30,1508.0,10092.0,13070,530,0,1022,530,260,24,208,13.73984755881912,973
20,20,840,basic,0.2,current,1.2,1.2,105,30,1358.0,9942.0,13368,532,0,1025,532,267,22,204,12.913951498589919,979
20,20,840,basic,0.2,current,1.2,1.2,106,30,1263.0,10098.0,13344,495,0,985,495,259,21,210,8.96987358080273,947
20,20,840,basic,0.2,current,1.2,1.2,107,30,959.0,9491.0,14212,538,0,1032,538,278,16,200,10.83750189858856,986
20,20,840,basic,0.2,current,1.2,1.2,108,30,1975.0,9530.0,13179,516,0,1015,516,269,33,197,4.164521081582083,958
20,20,840,basic,0.2,current,1.2,1.2,109,30,1442.0,9894.0,13333,531,0,1028,531,267,26,204,8.364646243978564,979
20,20,840,basic,0.2,current,1.2,1.2,110,30,1455.0,9605.0,13625,515,0,1010,515,271,23,201,7.0147335841430385,962
20,20,840,basic,0.2,current,1.2,1.2,111,30,1889.0,9064.0,13727,520,0,1012,520,272,30,190,8.009230522063636,969
20,20,840,basic,0.2,current,1.2,1.2,112,30,968.0,10189.0,13520,523,0,1016,523,266,17,210,10.717788958550925,967
20,20,840,basic,0.2,current,1.2,1.2,113,30,1595.0,9379.0,13693,533,0,1021,533,265,24,199,9.76161418410468,974
20,20,840,basic,0.2,current,1.2,1.2,114,30,1187.0,9502.0,13968,543,0,1041,543,282,20,196,9.373978845751907,984
20,20,840,basic,0.2,current,1.2,1.2,115,30,1917.0,9342.0,13420,521,0,1015,521,271,29,194,8.116001854540361,968
20,20,840,basic,0.2,current,1.2,1.2,116,30,2024.0,9132.0,13528,516,0,1013,516,267,36,194,11.186033893329878,955
20,20,840,basic,0.2,current,1.2,1.2,117,30,1553.0,9415.0,13724,508,0,1005,508,272,29,196,10.723790767763612,966
20,20,840,basic,0.2,current,1.2,1.2,118,30,1662.0,9821.0,13202,515,0,1009,515,264,26,204,7.4862515673726895,971
20,20,840,basic,0.2,current,1.2,1.2,119,30,1103.0,9560.0,14006,531,0,1030,531,278,19,202,10.01648455721352,979
20,20,840,basic,0.2,current,1.2,1.2,120,30,1661.0,9061.0,13933,545,0,1039,545,278,26,190,13.056854808770485,991
20,20,840,basic,0.2,current,1.2,1.2,121,30,1484.0,9283.0,13885,548,0,1040,548,272,24,196,10.03350050469098,984
20,20,840,basic,0.2,current,1.2,1.2,122,30,1118.0,10115.0,13442,525,0,1020,525,267,18,210,9.041843389906942,976
20,20,840,basic,0.2,current,1.2,1.2,123,30,1318.0,9659.0,13694,529,0,1019,529,268,24,198,13.448737229215823,983
20,20,840,basic,0.2,current,1.2,1.2,124,30,1650.0,9405.0,13607,538,0,1032,538,270,27,197,6.808548939574937,968
20,20,840,basic,0.2,current,1.2,1.2,125,30,1344.0,8615.0,14710,531,0,1020,531,289,21,179,7.554252292766843,976
20,20,840,basic,0.2,current,1.2,1.2,126,30,1575.0,9097.0,14011,517,0,1009,517,278,23,191,6.992211989677184,959
20,20,840,basic,0.2,current,1.2,1.2,127,30,1206.0,10056.0,13409,529,0,1027,529,267,22,209,8.779140364138309,976
20,20,840,basic,0.2,current,1.2,1.2,128,30,1891.0,9637.0,13127,545,0,1038,545,265,29,199,7.060854745545023,993
20,20,840,basic,0.2,current,1.2,1.2,129,30,1093.0,9129.0,14448,530,0,1023,530,284,19,190,12.989540998875134,971
20,20,840,basic,0.2,current,1.2,1.2,130,30,1410.0,9625.0,13629,536,0,1035,536,278,24,197,10.192013876342696,975
20,20,840,basic,0.2,current,1.2,1.2,131,30,1784.0,9269.0,13620,527,0,1019,527,271,28,193,10.154131931102395,978
20,20,840,basic,0.2,current,1.2,1.2,132,30,1471.0,9216.0,13971,542,0,1037,542,278,24,193,12.056947870792246,975
20,20,840,basic,0.2,current,1.2,1.2,133,30,1618.0,9751.0,13298,533,0,1022,533,260,26,203,11.94259212325003,973
20,20,840,basic,0.2,current,1.2,1.2,134,30,1003.0,8824.0,14815,558,0,1056,558,298,17,183,8.468106779123831,985
20,20,840,basic,0.2,current,1.2,1.2,135,30,1327.0,9870.0,13478,525,0,1022,525,271,21,205,8.049254174443032,972
20,20,840,basic,0.2,current,1.2,1.2,136,30,1800.0,8841.0,14025,534,0,1024,534,276,30,184,10.828384228076347,979
20,20,840,basic,0.2,current,1.2,1.2,137,30,1600.0,9968.0,13127,505,0,996,505,260,24,207,9.41452641805842,949
20,20,840,basic,0.2,current,1.2,1.2,138,30,1293.0,9731.0,13649,527,0,1024,527,270,20,207,8.940388541856324,959
20,20,840,basic,0.2,current,1.2,1.2,139,30,1886.0,9143.0,13648,523,0,1019,523,274,31,191,10.495989725053823,959
20,20,840,basic,0.2,current,1.2,1.2,140,30,1379.0,9632.0,13664,525,0,1018,525,270,23,200,9.476420107468288,962
20,20,840,basic,0.2,current,1.2,1.2,141,30,1170.0,9845.0,13648,537,0,1034,537,271,21,205,11.303183661623848,992
20,20,840,basic,0.2,current,1.2,1.2,142,30,2013.0,9168.0,13488,531,0,1021,531,269,29,192,9.01474918080505,972
20,20,840,basic,0.2,current,1.2,1.2,143,30,1090.0,10384.0,13221,505,0,995,505,256,18,216,9.099262420626138,960
20,20,840,basic,0.2,current,1.2,1.2,144,30,1644.0,9491.0,13540,525,0,1016,525,266,26,199,8.197676326411106,965
20,20,840,basic,0.2,current,1.2,1.2,145,30,1643.0,9331.0,13700,526,0,1016,526,268,26,196,11.939405404130092,976
20,20,840,basic,0.2,current,1.2,1.2,146,30,1470.0,8933.0,14263,534,0,1032,534,286,25,187,11.258147175773143,989
20,20,840,basic,0.2,current,1.2,1.2,147,30,2016.0,9066.0,13608,510,0,1001,510,269,33,189,9.52150247118761,958
20,20,840,basic,0.2,current,1.2,1.2,148,30,1099.0,9094.0,14478,529,0,1022,529,283,17,193,8.666202786744158,969
20,20,840,basic,0.2,current,1.2,1.2,149,30,1461.0,9672.0,13572,495,0,992,495,271,23,203,5.939229299611783,952
20,20,840,basic,0.2,current,1.2,1.2,150,30,1067.0,9417.0,14185,531,0,1026,531,282,17,196,11.800817622165042,980
20,20,840,basic,0.2,current,1.2,1.2,151,30,1675.0,9140.0,13855,530,0,1028,530,275,31,192,10.074605293282955,975
20,20,840,basic,0.2,current,1.2,1.2,152,30,2252.0,9189.0,13242,517,0,1010,517,263,36,194,7.30045132678246,945
20,20,840,basic,0.2,current,1.2,1.2,153,30,1258.0,8596.0,14810,536,0,1034,536,299,21,178,14.741379206366002,979
20,20,840,basic,0.2,current,1.2,1.2,154,30,1669.0,10082.0,12950,499,0,993,499,255,30,209,10.943857611992,949
20,20,840,basic,0.2,current,1.2,1.2,155,30,1366.0,9733.0,13567,534,0,1030,534,267,22,207,9.453012230330227,976
20,20,840,basic,0.2,current,1.2,1.2,156,30,1862.0,8852.0,13952,534,0,1024,534,275,30,185,9.23436132650008,986
20,20,840,basic,0.2,current,1.2,1.2,157,30,1963.0,9858.0,12854,525,0,1015,525,256,30,204,6.880495363559127,985
20,20,840,basic,0.2,current,1.2,1.2,158,30,1744.0,9457.0,13492,507,0,1001,507,265,29,200,10.532318841529705,947
20,20,840,basic,0.2,current,1.2,1.2,159,30,1758.0,9911.0,13018,513,0,1006,513,258,28,207,10.187053471272579,949
20,20,840,basic,0.2,current,1.2,1.2,160,30,1804.0,9647.0,13255,494,0,986,494,264,29,199,7.929401655341494,932
20,20,840,basic,0.2,analytic,2.225540928492468,1.0512710963760241,101,30,5259.0,3066.0,16648,227,0,630,227,249,84,70,4.75149726170638,575
20,20,840,basic,0.2,analytic,2.225540928492468,1.0512710963760241,102,30,5872.0,3176.0,15932,220,0,621,220,240,93,68,4.718486253324742,573
20,20,840,basic,0.2,analytic,2.225540928492468,1.0512710963760241,103,30,4657.0,2825.0,17489,229,0,627,229,261,74,63,5.335697830789005,573
20,20,840,basic,0.2,analytic,2.225540928492468,1.0512710963760241,104,30,4818.0,2961.0,17199,222,0,622,222,256,77,67,5.1460231364042635,576
