access,w_eff,n_vis,n_nat,arm,eps,T,rho,tau0
basic,420,5,5,cold_w,0.2466,0.73719,0.427,0.002381
basic,420,5,5,cold_w,0.32102,0.70496,0.63138,0.002381
basic,420,5,5,cold_w,0.41788,0.66584,0.84837,0.002381
basic,420,5,5,cold_w,0.54399,0.64195,1.00385,0.002381
basic,420,5,5,cold_w,0.70814,0.55806,1.06954,0.002381
basic,420,5,5,cold_w,0.92183,0.50159,1.26384,0.002381
basic,420,5,5,cold_w,1.2,0.44367,1.27812,0.002381
basic,420,5,5,cold_nv,0.008,0.51754,1.72876,0.2
basic,420,5,5,cold_nv,0.01041,0.52002,1.72887,0.2
basic,420,5,5,cold_nv,0.01356,0.54539,1.71529,0.2
basic,420,5,5,cold_nv,0.01765,0.52997,1.69716,0.2
basic,420,5,5,cold_nv,0.02297,0.5222,1.70535,0.2
